cxmethod;cxpb;indpb;mu;ngen;median;mean;stdev;kstest
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.1;152;2000 ... pvalue: 0.9766220788036141
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.1;152;2000 ... pvalue: 0.9370149034145139
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.1;152;2000 ... pvalue: 0.05768117984603142
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.1;152;2000 ... pvalue: 0.9986225758939726
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.1;152;2000 ... pvalue: 0.7153899181292352
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.001;152;2000 ... pvalue: 0.9999999999863444
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.7203847321040466
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.6;0.001;152;2000 ... pvalue: 9.365489215255814e-08
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.34760769953345494
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.7;0.001;152;2000 ... pvalue: 9.24997039745644e-09
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.2276484534515688
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.8;0.001;152;2000 ... pvalue: 1.9026314050503836e-07
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.5675031469177563
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.6;0.001;152;2000 ... pvalue: 7.645836962858183e-06
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.4852580256501406
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.7;0.001;152;2000 ... pvalue: 3.54405692721639e-08
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.8;0.001;152;2000 ... pvalue: 8.647046845255718e-08
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.9999999372958039
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.7447010316971777
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.9999998811589975
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.10047444848796416
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.9999974544132573
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.44415142107669436
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999991968935459
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9978870411343107
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999999546839738
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.6077701155252268
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 1.5099296795810785e-11
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.999999920179745
runtime 25.485045671463013
