cxmethod;cxpb;indpb;mu;ngen;median;mean;stdev;kstest
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.1;152;2000 ... pvalue: 1.0
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.1;152;2000 ... pvalue: 1.0
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.0
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.11992499559553982
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.8581109760271879
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.06866141742349648
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.9671643711554367
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.6020772287667725
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.991175485935413
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.3979227712332275
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9986878599678181
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.08572502372985508
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.9933640976300449
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.8;0.001;152;2000 ... pvalue: 0.7541085215232974
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.6;0.01;152;2000 ... pvalue: 0.016325469589210623
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.6469142558593852
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.7;0.01;152;2000 ... pvalue: 0.015732816288628045
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.9021046208244005
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.3421612933812247
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.9660655695902783
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.2059554185737998
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9938940301673989
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.02872977301427264
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.9766220788036141
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.2505718338016465
runtime 12.849766254425049
