cxmethod;cxpb;indpb;mu;ngen;median;mean;stdev;kstest
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 8.601255015657742e-13
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.9999159341781249
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.3979227712332275
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999977897515684
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.8614054051134761
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.1828367915071022e-12
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999640060591259
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.9998997092521088
mannwhitneyu: mate_aligned;0.7;0.001;152;2000 . mate_aligned;0.8;0.001;152;2000 ... pvalue: 0.11128644823328254
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.1;152;2000 ... pvalue: 0.9264591948536022
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.1;152;2000 ... pvalue: 1.0
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.1;152;2000 ... pvalue: 0.8492760334309752
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.1;152;2000 ... pvalue: 1.0
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.1;152;2000 ... pvalue: 0.9264591948536022
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.1;152;2000 . mate_aligned;0.8;0.001;152;2000 ... pvalue: 0.9999999999994597
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 1.1828367915071022e-12
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.6739781887996821
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.6;0.001;152;2000 ... pvalue: 0.0007984433525880061
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.45585448765971415
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.7;0.001;152;2000 ... pvalue: 1.0011463507646893e-06
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 8.601255015657742e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.5558485789233056
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate;0.8;0.001;152;2000 ... pvalue: 7.465775047425945e-05
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9817805720432744
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.0009763383369652714
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.1828367915071022e-12
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.7153899181292352
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.00010632319137263816
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.01;152;2000 > mate_aligned;0.8;0.001;152;2000 ... pvalue: 4.7569689566013705e-06
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.6;0.1;152;2000 ... pvalue: 1.1828367915071022e-12
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.6;0.01;152;2000 ... pvalue: 0.9999906591611147
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.6;0.001;152;2000 ... pvalue: 0.911936227258006
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.7;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.7;0.01;152;2000 ... pvalue: 0.9999980825288204
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.7;0.001;152;2000 ... pvalue: 0.5206342545932782
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate;0.8;0.1;152;2000 ... pvalue: 8.601255015657742e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.01;152;2000 ... pvalue: 0.999998453054685
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate;0.8;0.001;152;2000 ... pvalue: 0.8298557674505416
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.6;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.01;152;2000 ... pvalue: 0.9999998713940912
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.6;0.001;152;2000 ... pvalue: 0.9869612613459606
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.7;0.1;152;2000 ... pvalue: 1.1828367915071022e-12
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.7;0.01;152;2000 ... pvalue: 0.9999979411217921
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.7;0.001;152;2000 ... pvalue: 0.8914915877256891
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 > mate_aligned;0.8;0.1;152;2000 ... pvalue: 6.058901985029879e-13
mannwhitneyu: mate_aligned;0.8;0.001;152;2000 . mate_aligned;0.8;0.01;152;2000 ... pvalue: 0.9999955585601046
runtime 11.371649742126465
